1582.063,3,Output On Event,TrayLight #1,,9,0,,,,
1582.063,16,Variable Event,First_Trial,,9,1,Value,0,,
1582.063,16,Variable Event,First_Analysis,,9,1,Value,1,,
1582.063,16,Variable Event,ITI,,9,1,Value,20,,
1582.063,21,Group Change Event,Group Change,,9,1,New Group,15,,
1582.064,1,Condition Event,Start Correction Trial,,15,0,,,,
1582.064,16,Variable Event,Correction_Trial,,15,1,Value,1,,
1582.064,21,Group Change Event,Group Change,,15,1,New Group,16,,
1582.777,39,Input Transition Off Event,FIRBeam #1,,16,0,,,,
1582.815,38,Input Transition On Event,FIRBeam #1,,16,0,,,,
1583.063,39,Input Transition Off Event,FIRBeam #1,,16,0,,,,
1583.124,38,Input Transition On Event,BIRBeam #1,,16,0,,,,
1583.834,39,Input Transition Off Event,BIRBeam #1,,16,0,,,,
1584.683,38,Input Transition On Event,FIRBeam #1,,16,0,,,,
1585.734,30,Touch Down Event,Bussey Mouse Operant Mode 2 x 1 x low,,16,2,Position,2,Image 1,0
1585.753,31,Touch Up Event,Bussey Mouse Operant Mode 2 x 1 x low,,16,2,Position,2,Image 1,0
1585.791,30,Touch Down Event,Bussey Mouse Operant Mode 2 x 1 x low,,16,2,Position,2,Image 1,0
1585.829,31,Touch Up Event,Bussey Mouse Operant Mode 2 x 1 x low,,16,2,Position,2,Image 1,0
1587.74,39,Input Transition Off Event,FIRBeam #1,,16,0,,,,
1589.154,38,Input Transition On Event,FIRBeam #1,,16,0,,,,
1589.519,39,Input Transition Off Event,FIRBeam #1,,16,0,,,,
1589.659,38,Input Transition On Event,BIRBeam #1,,16,0,,,,
1590.21,39,Input Transition Off Event,BIRBeam #1,,16,0,,,,
1591.135,38,Input Transition On Event,FIRBeam #1,,16,0,,,,
1595.472,39,Input Transition Off Event,FIRBeam #1,,16,0,,,,
1597.504,38,Input Transition On Event,FIRBeam #1,,16,0,,,,
1598.158,39,Input Transition Off Event,FIRBeam #1,,16,0,,,,
1598.319,38,Input Transition On Event,BIRBeam #1,,16,0,,,,
1598.633,39,Input Transition Off Event,BIRBeam #1,,16,0,,,,
1598.953,38,Input Transition On Event,BIRBeam #1,,16,0,,,,
1599.356,39,Input Transition Off Event,BIRBeam #1,,16,0,,,,
1601.219,38,Input Transition On Event,FIRBeam #1,,16,0,,,,
1603.977,39,Input Transition Off Event,FIRBeam #1,,16,0,,,,
1604.153,38,Input Transition On Event,FIRBeam #1,,16,0,,,,
1604.628,39,Input Transition Off Event,FIRBeam #1,,16,0,,,,
1604.725,38,Input Transition On Event,BIRBeam #1,,16,0,,,,
1605.011,38,Input Transition On Event,Tray #1,,16,0,,,,
1605.012,1,Condition Event,Tray Entry Noted,,16,0,,,,
1605.012,4,Output Off Event,TrayLight #1,,16,0,,,,
1605.012,4,Output Off Event,Sound #1,,16,0,,,,
1605.012,4,Output Off Event,Sound #2,,16,0,,,,
1605.012,4,Output Off Event,Sound #3,,16,0,,,,
1605.012,7,Pulse Output Event,Sound_On #1,,16,1,Duration,0,,
1605.012,21,Group Change Event,Group Change,,16,1,New Group,17,,
1605.068,39,Input Transition Off Event,Tray #1,,17,0,,,,
1605.069,1,Condition Event,Tray Exit Starts Correction Trial,,17,0,,,,
1605.069,16,Variable Event,Total_No_Correction_Trials,,17,1,Value,22,,
1605.069,21,Group Change Event,Group Change,,17,1,New Group,6,,
1605.069,1,Condition Event,Display Images,,6,0,,,,
1605.069,32,Whisker - Display Image,Bussey Mouse Operant Mode 2 x 1 x low,Images,6,2,Position,2,Image 1,0
1605.069,32,Whisker - Display Image,Bussey Mouse Operant Mode 2 x 1 x low,Images,6,2,Position,1,Image 2,1
1605.069,21,Group Change Event,Group Change,,6,1,New Group,7,,
1605.732,39,Input Transition Off Event,BIRBeam #1,,7,0,,,,
1607.701,38,Input Transition On Event,FIRBeam #1,,7,0,,,,
1611.381,39,Input Transition Off Event,FIRBeam #1,,7,0,,,,
1611.587,30,Touch Down Event,Bussey Mouse Operant Mode 2 x 1 x low,,7,2,Position,1,Image 2,1
1611.587,1,Condition Event,Incorrect,,7,0,,,,
1611.587,3,Output On Event,Sound #1,,7,0,,,,
1611.587,3,Output On Event,Sound #2,,7,0,,,,
1611.587,3,Output On Event,Sound #3,,7,0,,,,
1611.587,7,Pulse Output Event,Sound_On #1,,7,1,Duration,0,,
1611.587,32,Whisker - Display Image,Bussey Mouse Operant Mode 2 x 1 x low,Background,7,2,Position,2,Image 1,0
1611.587,32,Whisker - Display Image,Bussey Mouse Operant Mode 2 x 1 x low,Background,7,2,Position,1,Image 1,0
1611.587,29,Timer Event,Time_Out_Timer,,7,1,Value,0,,
1611.587,21,Group Change Event,Group Change,,7,1,New Group,10,,
1611.587,1,Condition Event,TO Houselight On,,10,0,,,,
1611.587,3,Output On Event,HouseLight #1,,10,0,,,,
1611.587,21,Group Change Event,Group Change,,10,1,New Group,11,,
1611.587,1,Condition Event,Sequential Correction Trials,,11,0,,,,
1611.587,16,Variable Event,Sequential_Correction_Trials,,11,1,Value,2,,
1611.587,16,Variable Event,Increment_this_trial,,11,1,Value,0,,
1611.587,21,Group Change Event,Group Change,,11,1,New Group,12,,
1611.587,1,Condition Event,Incorrect Trails to Correction Trial,,12,0,,,,
1611.587,16,Variable Event,Correction_Counter,,12,1,Value,3,,
1611.587,21,Group Change Event,Group Change,,12,1,New Group,18,,
1611.587,1,Condition Event,Change ITI time,,18,0,,,,
1611.587,16,Variable Event,ITI,,18,1,Value,20,,
1611.587,21,Group Change Event,Group Change,,18,1,New Group,13,,
1611.758,31,Touch Up Event,Bussey Mouse Operant Mode 2 x 1 x low,,13,2,Position,1,Image 1,0
1616.587,1,Condition Event,Time Out End,,13,0,,,,
1616.587,29,Timer Event,ITI_Timer,,13,1,Value,0,,
1616.587,21,Group Change Event,Group Change,,13,1,New Group,14,,
1616.587,1,Condition Event,Reset Houselight off,,14,0,,,,
1616.587,4,Output Off Event,HouseLight #1,,14,0,,,,
1616.587,21,Group Change Event,Group Change,,14,1,New Group,9,,
1622.675,38,Input Transition On Event,FIRBeam #1,,9,0,,,,
1623.993,30,Touch Down Event,Bussey Mouse Operant Mode 2 x 1 x low,,9,2,Position,1,Image 1,0
1623.994,1,Condition Event,Left Screen Touches,,9,0,,,,
1623.994,16,Variable Event,Left_Touches_during_ITI,,9,1,Value,35,,
1623.994,61,Group Maintain Event,Group Change,,9,1,New Group,9,,
1624.031,31,Touch Up Event,Bussey Mouse Operant Mode 2 x 1 x low,,9,2,Position,1,Image 1,0
1624.064,39,Input Transition Off Event,FIRBeam #1,,9,0,,,,
1624.449,30,Touch Down Event,Bussey Mouse Operant Mode 2 x 1 x low,,9,2,Position,1,Image 1,0
1624.45,1,Condition Event,Left Screen Touches,,9,0,,,,
1624.45,16,Variable Event,Left_Touches_during_ITI,,9,1,Value,36,,
1624.45,61,Group Maintain Event,Group Change,,9,1,New Group,9,,
1624.487,31,Touch Up Event,Bussey Mouse Operant Mode 2 x 1 x low,,9,2,Position,1,Image 1,0
1624.506,30,Touch Down Event,Bussey Mouse Operant Mode 2 x 1 x low,,9,2,Position,1,Image 1,0
1624.507,1,Condition Event,Left Screen Touches,,9,0,,,,
1624.507,16,Variable Event,Left_Touches_during_ITI,,9,1,Value,37,,
1624.507,61,Group Maintain Event,Group Change,,9,1,New Group,9,,
1624.525,31,Touch Up Event,Bussey Mouse Operant Mode 2 x 1 x low,,9,2,Position,1,Image 1,0
1624.544,30,Touch Down Event,Bussey Mouse Operant Mode 2 x 1 x low,,9,2,Position,1,Image 1,0
1624.545,1,Condition Event,Left Screen Touches,,9,0,,,,
1624.545,16,Variable Event,Left_Touches_during_ITI,,9,1,Value,38,,
1624.545,61,Group Maintain Event,Group Change,,9,1,New Group,9,,
1624.564,31,Touch Up Event,Bussey Mouse Operant Mode 2 x 1 x low,,9,2,Position,1,Image 1,0
1625.733,38,Input Transition On Event,FIRBeam #1,,9,0,,,,
1626.144,39,Input Transition Off Event,FIRBeam #1,,9,0,,,,
1633.714,38,Input Transition On Event,FIRBeam #1,,9,0,,,,
1635.895,39,Input Transition Off Event,FIRBeam #1,,9,0,,,,
1635.993,38,Input Transition On Event,FIRBeam #1,,9,0,,,,
1636.587,1,Condition Event,Next trial,,9,0,,,,
